"d_relationship","d_gender","d_orientation","d_age","d_country","d_ethnicity","lf_for","lf_single","lf_want","AttachmnetStyle","mono","long","relationships","family","anx","avoid"
"Single","Man","Straight",19,"NY","Hispanic / Latin","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.884615384615385,0.916666666666667,0.928571428571429,0.865384615384615,0,0
"Single","Woman","Straight",37,"CA","Asian","For  new friends, short-term dating","Who are single","Men","anxious",0.884615384615385,0.833333333333333,0.869047619047619,0.673076923076923,0.0714285714285714,0
"Seeing Someone","Woman","Bisexual",23,"NY","Other","For  new friends","Who are single","Everyone","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",31,"Mexico","Hispanic / Latin","For  long-term dating, short-term dating","Who are single","Men","secure",0.961538461538462,0.916666666666667,0.952380952380952,0.865384615384615,0.0714285714285714,0.166666666666667
"Single","Man","Straight",31,"CA","Hispanic / Latin, Other","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.884615384615385,0.783333333333333,0.833333333333333,0.846153846153846,0.0714285714285714,0
"Single","Man","Straight",28,"VA","Black","For  new friends","Who are single","Women","avoidant",0.846153846153846,0.8,0.833333333333333,0.788461538461538,0,0.0833333333333333
"Single","Man","Straight",25,"AZ","White","For  new friends, long-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0.0833333333333333
"Single","Woman","Straight",31,"AZ","Black","For  new friends, long-term dating, casual sex","Who are single","Men","avoidant",0.923076923076923,0.783333333333333,0.845238095238095,0.788461538461538,0,0.166666666666667
"Single","Man","Straight",31,"British Columbia",NA,"For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",26,"OR","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Bisexual",31,"CA","Hispanic / Latin","For  new friends, long-term dating, short-term dating","Who are single","Everyone","anxious",0.576923076923077,0.783333333333333,0.738095238095238,0.75,0.142857142857143,0.0833333333333333
"Single","Man","Straight",42,"CA","White","For  long-term dating","Who are single","Women","secure",0.769230769230769,0.683333333333333,0.726190476190476,0.865384615384615,0,0
"Single","Woman","Straight",21,"UK","White","For  new friends","Who are single","Men who like women","secure",0.923076923076923,0.883333333333333,0.916666666666667,0.865384615384615,0,0.125
"Single","Woman","Bisexual",29,"TX","Hispanic / Latin","For  new friends, long-term dating, short-term dating","Who are single","Everyone","fearful",0.846153846153846,0.7,0.761904761904762,0.538461538461538,0.357142857142857,0.333333333333333
"Single","Man","Straight",29,"Portugal",NA,"For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.923076923076923,0.9,0.928571428571429,0.865384615384615,0,0
"Single","Woman","Straight",24,"LA",NA,"For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",49,"Thailand","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.961538461538462,0.8,0.869047619047619,0.923076923076923,0,0.0833333333333333
"Single","Man","Straight",25,"WA","White","For  long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.85,0.892857142857143,0.865384615384615,0,0
"Single","Woman","Bisexual",29,"MA","White","For  new friends, long-term dating, short-term dating","Who are single","Everyone","secure",0.884615384615385,0.766666666666667,0.821428571428571,0.865384615384615,0.0714285714285714,0.0833333333333333
"Single","Man","Straight",43,"Denmark","White","For  long-term dating","Who are single","Women","secure",0.961538461538462,0.733333333333333,0.821428571428571,0.884615384615385,0.142857142857143,0.0833333333333333
"Single","Man","Straight",30,"NY",NA,"For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.846153846153846,0.75,0.797619047619048,0.865384615384615,0,0
"Single","Man","Straight",37,"NC","White","For  new friends, long-term dating, short-term dating","Who are single","Women","anxious",0.884615384615385,0.833333333333333,0.869047619047619,0.711538461538462,0.142857142857143,0
"Single","Man","Straight",40,"NY",NA,"For  long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",34,"UK",NA,"For  new friends, long-term dating, short-term dating","Who are single","Women","avoidant",0.884615384615385,0.766666666666667,0.821428571428571,0.826923076923077,0,0.0833333333333333
"Single","Woman","Straight",24,"Philippines",NA,"For  new friends, long-term dating","Who are single","Men","secure",0.846153846153846,0.85,0.869047619047619,0.865384615384615,0,0
"Single","Woman","Straight",32,"Ontario","Other","For  long-term dating, short-term dating","Who are single","Men","secure",0.961538461538462,0.666666666666667,0.773809523809524,0.884615384615385,0,0
"Single","Woman","Straight",27,"Kenya",NA,"For  new friends","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",30,"MN","White","For  long-term dating, short-term dating","Who are single","Women","anxious",0.692307692307692,0.666666666666667,0.69047619047619,0.75,0,0
"Single","Woman","Bisexual",31,"WI","White","For  new friends, long-term dating","Who are single","Everyone","avoidant",0.692307692307692,0.766666666666667,0.761904761904762,0.826923076923077,0.0714285714285714,0.125
NA,NA,NA,NA,NA,NA,NA,NA,NA,"secure",0.576923076923077,0.783333333333333,0.738095238095238,0.865384615384615,0.107142857142857,0.0833333333333333
"Single","Man","Straight",38,"PA","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",22,"CA","White","For  new friends, long-term dating","Who are single","Men who like women","secure",0.923076923076923,0.9,0.928571428571429,0.865384615384615,0,0
"Single","Man","Gay",36,"MO","White","For  new friends","Who are single","Men","avoidant",0.923076923076923,0.683333333333333,0.773809523809524,0.730769230769231,0,0.291666666666667
"Single","Man","Straight",24,"MD","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.923076923076923,0.8,0.857142857142857,0.903846153846154,0,0.0833333333333333
"Single","Woman","Straight",23,"WI","White","For  new friends, long-term dating, short-term dating","Who are single","Everyone","fearful",0.653846153846154,0.583333333333333,0.619047619047619,0.788461538461538,0.0357142857142857,0.0416666666666667
"Single","Woman","Straight",23,"NY",NA,"For  new friends, long-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",34,"IL","White","For  new friends, long-term dating, short-term dating","Who are single","Women","fearful",0.653846153846154,0.816666666666667,0.785714285714286,0.788461538461538,0.0714285714285714,0.0833333333333333
"Single","Woman","Straight",25,"PA","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.883333333333333,0.916666666666667,0.903846153846154,0.0714285714285714,0.0833333333333333
"Single","Man","Gay",31,"AL",NA,"For  new friends","Who are single","Men","secure",0.884615384615385,0.9,0.916666666666667,0.865384615384615,0,0.0833333333333333
"Single","Man","Straight",29,"MD","Hispanic / Latin, White","For  new friends, long-term dating","Who are single","Women who like men","secure",0.923076923076923,0.616666666666667,0.726190476190476,0.884615384615385,0,0
"Single","Man","Straight",50,"MI","White","For  new friends, long-term dating","Who are single","Women","avoidant",0.923076923076923,0.683333333333333,0.773809523809524,0.788461538461538,0.0714285714285714,0.125
"Single","Man","Straight",27,"MA","White","For  new friends, long-term dating, short-term dating, casual sex","Who are single","Women","secure",0.730769230769231,0.616666666666667,0.666666666666667,0.865384615384615,0,0
"Single","Man","Straight",25,"NY","Middle Eastern, White","For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",36,"Australia","White","For  new friends, long-term dating","Who are single","Men who like women","avoidant",0.923076923076923,0.9,0.928571428571429,0.788461538461538,0,0.166666666666667
"Single","Woman","Straight",26,"CA","White","For  new friends, short-term dating","Who are single","Men who like women","anxious",0.884615384615385,0.85,0.880952380952381,0.826923076923077,0,0
"Single","Man","Straight",36,"UK","White","For  long-term dating, short-term dating","Who are single","Women","anxious",0.923076923076923,0.733333333333333,0.80952380952381,0.788461538461538,0,0
"Single","Man","Straight",34,"Italy","White","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.730769230769231,0.666666666666667,0.702380952380952,0.865384615384615,0.0714285714285714,0.0833333333333333
"Single","Woman","Straight",24,"Denmark","White","For  new friends","Who are single","Men who like women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",32,"Japan","Hispanic / Latin, White","For  new friends","Who are single","Women","secure",0.923076923076923,0.866666666666667,0.904761904761905,0.865384615384615,0,0
"Single","Man","Straight",29,"NJ",NA,"For  new friends, short-term dating, casual sex","Who are single","Women","secure",0.807692307692308,0.65,0.714285714285714,0.865384615384615,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,"secure",0.769230769230769,0.75,0.773809523809524,0.865384615384615,0.0714285714285714,0.0833333333333333
"Single","Woman","Straight",31,"NJ","White","For  long-term dating","Who are single","Men","fearful",0.884615384615385,0.716666666666667,0.785714285714286,0.826923076923077,0.0714285714285714,0.0833333333333333
"Single","Man","Straight",30,"CA","White","For  new friends, long-term dating","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.903846153846154,0,0
"Single","Woman","Straight",21,"LA","White","For  new friends, long-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",32,"IL",NA,"For  new friends","Who are single","Women","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",27,"UK","Indian","For  new friends, long-term dating, short-term dating","Who are single","Women","secure",0.807692307692308,0.916666666666667,0.904761904761905,0.865384615384615,0,0
"Single","Woman","Straight",40,"Italy","White","For  new friends, long-term dating, short-term dating","Who are single","Straight men only","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Woman","Straight",29,"NJ","White","For  new friends, long-term dating, short-term dating","Who are single","Men","secure",0.923076923076923,0.916666666666667,0.94047619047619,0.865384615384615,0,0
"Single","Man","Straight",38,"Netherlands","Asian, Middle Eastern, Black, Native American, Indian, Pacific Islander, Hispanic / Latin, White, Other","For  new friends","Who are single","Women","secure",0.923076923076923,0.9,0.928571428571429,0.865384615384615,0.0714285714285714,0
